Author,Reference,source_cohort,n_subjects,bmi_mean,age_mean,caloric_test,kcal_test,hormone_name,units,time_min,value,cohort_v10_primary,cohort_v10_sensitivity,surgery_status,weeks_post_surgery,weight_loss_modality,had_t2dm_pre_surgery
Jones 1989,"Jones IR, Owens DR, Luzio S, Williams S, Hayes TM. The glucose dependent insulinotropic polypeptide response to oral glucose and mixed meals is increased in patients with type 2 (non-insulin-dependent) diabetes mellitus. Diabetologia. 1989 Sep;32(9):668-77. doi: 10.1007/BF00274255. PMID: 2676668.",No obesity-No T2DM Cohort,14,27,38,Oral Glucose Tolerance Test,300 Kcal,glucose,mmol/L,180,4.5,no_obese_without_T2DM,no_obese_without_T2DM,not_applicable,NA,none,TRUE
Jones 1989,"Jones IR, Owens DR, Luzio S, Williams S, Hayes TM. The glucose dependent insulinotropic polypeptide response to oral glucose and mixed meals is increased in patients with type 2 (non-insulin-dependent) diabetes mellitus. Diabetologia. 1989 Sep;32(9):668-77. doi: 10.1007/BF00274255. PMID: 2676668.",No obesity-No T2DM Cohort,17,27,38,Solid Mixed Meal Test,500 Kcal,glucose,mmol/L,0,5.51,no_obese_without_T2DM,no_obese_without_T2DM,not_applicable,NA,none,TRUE
Jones 1989,"Jones IR, Owens DR, Luzio S, Williams S, Hayes TM. The glucose dependent insulinotropic polypeptide response to oral glucose and mixed meals is increased in patients with type 2 (non-insulin-dependent) diabetes mellitus. Diabetologia. 1989 Sep;32(9):668-77. doi: 10.1007/BF00274255. PMID: 2676668.",No obesity-No T2DM Cohort,17,27,38,Solid Mixed Meal Test,500 Kcal,glucose,mmol/L,15,6.07,no_obese_without_T2DM,no_obese_without_T2DM,not_applicable,NA,none,TRUE
Jones 1989,"Jones IR, Owens DR, Luzio S, Williams S, Hayes TM. The glucose dependent insulinotropic polypeptide response to oral glucose and mixed meals is increased in patients with type 2 (non-insulin-dependent) diabetes mellitus. Diabetologia. 1989 Sep;32(9):668-77. doi: 10.1007/BF00274255. PMID: 2676668.",No obesity-No T2DM Cohort,17,27,38,Solid Mixed Meal Test,500 Kcal,glucose,mmol/L,30,6.66,no_obese_without_T2DM,no_obese_without_T2DM,not_applicable,NA,none,TRUE
Jones 1989,"Jones IR, Owens DR, Luzio S, Williams S, Hayes TM. The glucose dependent insulinotropic polypeptide response to oral glucose and mixed meals is increased in patients with type 2 (non-insulin-dependent) diabetes mellitus. Diabetologia. 1989 Sep;32(9):668-77. doi: 10.1007/BF00274255. PMID: 2676668.",No obesity-No T2DM Cohort,17,27,38,Solid Mixed Meal Test,500 Kcal,glucose,mmol/L,60,5.37,no_obese_without_T2DM,no_obese_without_T2DM,not_applicable,NA,none,TRUE
Jones 1989,"Jones IR, Owens DR, Luzio S, Williams S, Hayes TM. The glucose dependent insulinotropic polypeptide response to oral glucose and mixed meals is increased in patients with type 2 (non-insulin-dependent) diabetes mellitus. Diabetologia. 1989 Sep;32(9):668-77. doi: 10.1007/BF00274255. PMID: 2676668.",No obesity-No T2DM Cohort,17,27,38,Solid Mixed Meal Test,500 Kcal,glucose,mmol/L,90,4.92,no_obese_without_T2DM,no_obese_without_T2DM,not_applicable,NA,none,TRUE
Jones 1989,"Jones IR, Owens DR, Luzio S, Williams S, Hayes TM. The glucose dependent insulinotropic polypeptide response to oral glucose and mixed meals is increased in patients with type 2 (non-insulin-dependent) diabetes mellitus. Diabetologia. 1989 Sep;32(9):668-77. doi: 10.1007/BF00274255. PMID: 2676668.",No obesity-No T2DM Cohort,17,27,38,Solid Mixed Meal Test,500 Kcal,glucose,mmol/L,120,4.88,no_obese_without_T2DM,no_obese_without_T2DM,not_applicable,NA,none,TRUE
Jones 1989,"Jones IR, Owens DR, Luzio S, Williams S, Hayes TM. The glucose dependent insulinotropic polypeptide response to oral glucose and mixed meals is increased in patients with type 2 (non-insulin-dependent) diabetes mellitus. Diabetologia. 1989 Sep;32(9):668-77. doi: 10.1007/BF00274255. PMID: 2676668.",No obesity-No T2DM Cohort,17,27,38,Solid Mixed Meal Test,500 Kcal,glucose,mmol/L,150,4.64,no_obese_without_T2DM,no_obese_without_T2DM,not_applicable,NA,none,TRUE
Jones 1989,"Jones IR, Owens DR, Luzio S, Williams S, Hayes TM. The glucose dependent insulinotropic polypeptide response to oral glucose and mixed meals is increased in patients with type 2 (non-insulin-dependent) diabetes mellitus. Diabetologia. 1989 Sep;32(9):668-77. doi: 10.1007/BF00274255. PMID: 2676668.",No obesity-No T2DM Cohort,17,27,38,Solid Mixed Meal Test,500 Kcal,glucose,mmol/L,180,4.17,no_obese_without_T2DM,no_obese_without_T2DM,not_applicable,NA,none,TRUE
Jones 1989,"Jones IR, Owens DR, Luzio S, Williams S, Hayes TM. The glucose dependent insulinotropic polypeptide response to oral glucose and mixed meals is increased in patients with type 2 (non-insulin-dependent) diabetes mellitus. Diabetologia. 1989 Sep;32(9):668-77. doi: 10.1007/BF00274255. PMID: 2676668.",No obesity-No T2DM Cohort,17,27,38,Oral Glucose Tolerance Test,300 Kcal,glucose,mmol/L,0,5.57,no_obese_without_T2DM,no_obese_without_T2DM,not_applicable,NA,none,TRUE
Jones 1989,"Jones IR, Owens DR, Luzio S, Williams S, Hayes TM. The glucose dependent insulinotropic polypeptide response to oral glucose and mixed meals is increased in patients with type 2 (non-insulin-dependent) diabetes mellitus. Diabetologia. 1989 Sep;32(9):668-77. doi: 10.1007/BF00274255. PMID: 2676668.",No obesity-No T2DM Cohort,17,27,38,Oral Glucose Tolerance Test,300 Kcal,glucose,mmol/L,15,6.33,no_obese_without_T2DM,no_obese_without_T2DM,not_applicable,NA,none,TRUE
Jones 1989,"Jones IR, Owens DR, Luzio S, Williams S, Hayes TM. The glucose dependent insulinotropic polypeptide response to oral glucose and mixed meals is increased in patients with type 2 (non-insulin-dependent) diabetes mellitus. Diabetologia. 1989 Sep;32(9):668-77. doi: 10.1007/BF00274255. PMID: 2676668.",No obesity-No T2DM Cohort,17,27,38,Oral Glucose Tolerance Test,300 Kcal,glucose,mmol/L,30,7.13,no_obese_without_T2DM,no_obese_without_T2DM,not_applicable,NA,none,TRUE
Jones 1989,"Jones IR, Owens DR, Luzio S, Williams S, Hayes TM. The glucose dependent insulinotropic polypeptide response to oral glucose and mixed meals is increased in patients with type 2 (non-insulin-dependent) diabetes mellitus. Diabetologia. 1989 Sep;32(9):668-77. doi: 10.1007/BF00274255. PMID: 2676668.",No obesity-No T2DM Cohort,17,27,38,Oral Glucose Tolerance Test,300 Kcal,glucose,mmol/L,60,6.97,no_obese_without_T2DM,no_obese_without_T2DM,not_applicable,NA,none,TRUE
Jones 1989,"Jones IR, Owens DR, Luzio S, Williams S, Hayes TM. The glucose dependent insulinotropic polypeptide response to oral glucose and mixed meals is increased in patients with type 2 (non-insulin-dependent) diabetes mellitus. Diabetologia. 1989 Sep;32(9):668-77. doi: 10.1007/BF00274255. PMID: 2676668.",No obesity-No T2DM Cohort,17,27,38,Oral Glucose Tolerance Test,300 Kcal,glucose,mmol/L,90,6.01,no_obese_without_T2DM,no_obese_without_T2DM,not_applicable,NA,none,TRUE
Jones 1989,"Jones IR, Owens DR, Luzio S, Williams S, Hayes TM. The glucose dependent insulinotropic polypeptide response to oral glucose and mixed meals is increased in patients with type 2 (non-insulin-dependent) diabetes mellitus. Diabetologia. 1989 Sep;32(9):668-77. doi: 10.1007/BF00274255. PMID: 2676668.",No obesity-No T2DM Cohort,17,27,38,Oral Glucose Tolerance Test,300 Kcal,glucose,mmol/L,120,5.97,no_obese_without_T2DM,no_obese_without_T2DM,not_applicable,NA,none,TRUE
Jones 1989,"Jones IR, Owens DR, Luzio S, Williams S, Hayes TM. The glucose dependent insulinotropic polypeptide response to oral glucose and mixed meals is increased in patients with type 2 (non-insulin-dependent) diabetes mellitus. Diabetologia. 1989 Sep;32(9):668-77. doi: 10.1007/BF00274255. PMID: 2676668.",No obesity-No T2DM Cohort,17,27,38,Oral Glucose Tolerance Test,300 Kcal,glucose,mmol/L,150,5.37,no_obese_without_T2DM,no_obese_without_T2DM,not_applicable,NA,none,TRUE
Jones 1989,"Jones IR, Owens DR, Luzio S, Williams S, Hayes TM. The glucose dependent insulinotropic polypeptide response to oral glucose and mixed meals is increased in patients with type 2 (non-insulin-dependent) diabetes mellitus. Diabetologia. 1989 Sep;32(9):668-77. doi: 10.1007/BF00274255. PMID: 2676668.",No obesity-No T2DM Cohort,17,27,38,Oral Glucose Tolerance Test,300 Kcal,glucose,mmol/L,180,4.81,no_obese_without_T2DM,no_obese_without_T2DM,not_applicable,NA,none,TRUE
Vilsbøll 2003,"Vilsbøll T, Krarup T, Sonne J, Madsbad S, Vølund A, Juul AG, Holst JJ. Incretin secretion in relation to meal size and body weight in healthy subjects and people with type 1 and type 2 diabetes mellitus. J Clin Endocrinol Metab. 2003 Jun;88(6):2706-13. doi: 10.1210/jc.2002-021873. PMID: 12788877.",No obesity-No T2DM Cohort,8,22.5,52.5,Solid Mixed Meal Test,520 Kcal,glucose,mmol/L,0,5.02,no_obese_without_T2DM,no_obese_without_T2DM,not_applicable,NA,none,TRUE
Vilsbøll 2003,"Vilsbøll T, Krarup T, Sonne J, Madsbad S, Vølund A, Juul AG, Holst JJ. Incretin secretion in relation to meal size and body weight in healthy subjects and people with type 1 and type 2 diabetes mellitus. J Clin Endocrinol Metab. 2003 Jun;88(6):2706-13. doi: 10.1210/jc.2002-021873. PMID: 12788877.",No obesity-No T2DM Cohort,8,22.5,52.5,Solid Mixed Meal Test,520 Kcal,glucose,mmol/L,15,5.46,no_obese_without_T2DM,no_obese_without_T2DM,not_applicable,NA,none,TRUE
Vilsbøll 2003,"Vilsbøll T, Krarup T, Sonne J, Madsbad S, Vølund A, Juul AG, Holst JJ. Incretin secretion in relation to meal size and body weight in healthy subjects and people with type 1 and type 2 diabetes mellitus. J Clin Endocrinol Metab. 2003 Jun;88(6):2706-13. doi: 10.1210/jc.2002-021873. PMID: 12788877.",No obesity-No T2DM Cohort,8,22.5,52.5,Solid Mixed Meal Test,520 Kcal,glucose,mmol/L,30,5.96,no_obese_without_T2DM,no_obese_without_T2DM,not_applicable,NA,none,TRUE
Vilsbøll 2003,"Vilsbøll T, Krarup T, Sonne J, Madsbad S, Vølund A, Juul AG, Holst JJ. Incretin secretion in relation to meal size and body weight in healthy subjects and people with type 1 and type 2 diabetes mellitus. J Clin Endocrinol Metab. 2003 Jun;88(6):2706-13. doi: 10.1210/jc.2002-021873. PMID: 12788877.",No obesity-No T2DM Cohort,8,22.5,52.5,Solid Mixed Meal Test,520 Kcal,glucose,mmol/L,60,5.7,no_obese_without_T2DM,no_obese_without_T2DM,not_applicable,NA,none,TRUE
Vilsbøll 2003,"Vilsbøll T, Krarup T, Sonne J, Madsbad S, Vølund A, Juul AG, Holst JJ. Incretin secretion in relation to meal size and body weight in healthy subjects and people with type 1 and type 2 diabetes mellitus. J Clin Endocrinol Metab. 2003 Jun;88(6):2706-13. doi: 10.1210/jc.2002-021873. PMID: 12788877.",No obesity-No T2DM Cohort,8,22.5,52.5,Solid Mixed Meal Test,520 Kcal,glucose,mmol/L,90,5.26,no_obese_without_T2DM,no_obese_without_T2DM,not_applicable,NA,none,TRUE
Vilsbøll 2003,"Vilsbøll T, Krarup T, Sonne J, Madsbad S, Vølund A, Juul AG, Holst JJ. Incretin secretion in relation to meal size and body weight in healthy subjects and people with type 1 and type 2 diabetes mellitus. J Clin Endocrinol Metab. 2003 Jun;88(6):2706-13. doi: 10.1210/jc.2002-021873. PMID: 12788877.",No obesity-No T2DM Cohort,8,22.5,52.5,Solid Mixed Meal Test,520 Kcal,glucose,mmol/L,120,4.63,no_obese_without_T2DM,no_obese_without_T2DM,not_applicable,NA,none,TRUE
Vilsbøll 2003,"Vilsbøll T, Krarup T, Sonne J, Madsbad S, Vølund A, Juul AG, Holst JJ. Incretin secretion in relation to meal size and body weight in healthy subjects and people with type 1 and type 2 diabetes mellitus. J Clin Endocrinol Metab. 2003 Jun;88(6):2706-13. doi: 10.1210/jc.2002-021873. PMID: 12788877.",No obesity-No T2DM Cohort,8,22.5,52.5,Solid Mixed Meal Test,520 Kcal,glucose,mmol/L,150,4.45,no_obese_without_T2DM,no_obese_without_T2DM,not_applicable,NA,none,TRUE
Vilsbøll 2003,"Vilsbøll T, Krarup T, Sonne J, Madsbad S, Vølund A, Juul AG, Holst JJ. Incretin secretion in relation to meal size and body weight in healthy subjects and people with type 1 and type 2 diabetes mellitus. J Clin Endocrinol Metab. 2003 Jun;88(6):2706-13. doi: 10.1210/jc.2002-021873. PMID: 12788877.",No obesity-No T2DM Cohort,8,22.5,52.5,Solid Mixed Meal Test,520 Kcal,glucose,mmol/L,180,4.78,no_obese_without_T2DM,no_obese_without_T2DM,not_applicable,NA,none,TRUE
Vilsbøll 2003,"Vilsbøll T, Krarup T, Sonne J, Madsbad S, Vølund A, Juul AG, Holst JJ. Incretin secretion in relation to meal size and body weight in healthy subjects and people with type 1 and type 2 diabetes mellitus. J Clin Endocrinol Metab. 2003 Jun;88(6):2706-13. doi: 10.1210/jc.2002-021873. PMID: 12788877.",No obesity-No T2DM Cohort,8,22.5,52.5,Solid Mixed Meal Test,260 Kcal,glucose,mmol/L,0,5.02,no_obese_without_T2DM,no_obese_without_T2DM,not_applicable,NA,none,TRUE
Vilsbøll 2003,"Vilsbøll T, Krarup T, Sonne J, Madsbad S, Vølund A, Juul AG, Holst JJ. Incretin secretion in relation to meal size and body weight in healthy subjects and people with type 1 and type 2 diabetes mellitus. J Clin Endocrinol Metab. 2003 Jun;88(6):2706-13. doi: 10.1210/jc.2002-021873. PMID: 12788877.",No obesity-No T2DM Cohort,8,22.5,52.5,Solid Mixed Meal Test,260 Kcal,glucose,mmol/L,15,5.44,no_obese_without_T2DM,no_obese_without_T2DM,not_applicable,NA,none,TRUE
Vilsbøll 2003,"Vilsbøll T, Krarup T, Sonne J, Madsbad S, Vølund A, Juul AG, Holst JJ. Incretin secretion in relation to meal size and body weight in healthy subjects and people with type 1 and type 2 diabetes mellitus. J Clin Endocrinol Metab. 2003 Jun;88(6):2706-13. doi: 10.1210/jc.2002-021873. PMID: 12788877.",No obesity-No T2DM Cohort,8,22.5,52.5,Solid Mixed Meal Test,260 Kcal,glucose,mmol/L,30,6.03,no_obese_without_T2DM,no_obese_without_T2DM,not_applicable,NA,none,TRUE
Vilsbøll 2003,"Vilsbøll T, Krarup T, Sonne J, Madsbad S, Vølund A, Juul AG, Holst JJ. Incretin secretion in relation to meal size and body weight in healthy subjects and people with type 1 and type 2 diabetes mellitus. J Clin Endocrinol Metab. 2003 Jun;88(6):2706-13. doi: 10.1210/jc.2002-021873. PMID: 12788877.",No obesity-No T2DM Cohort,8,22.5,52.5,Solid Mixed Meal Test,260 Kcal,glucose,mmol/L,60,5.46,no_obese_without_T2DM,no_obese_without_T2DM,not_applicable,NA,none,TRUE
Vilsbøll 2003,"Vilsbøll T, Krarup T, Sonne J, Madsbad S, Vølund A, Juul AG, Holst JJ. Incretin secretion in relation to meal size and body weight in healthy subjects and people with type 1 and type 2 diabetes mellitus. J Clin Endocrinol Metab. 2003 Jun;88(6):2706-13. doi: 10.1210/jc.2002-021873. PMID: 12788877.",No obesity-No T2DM Cohort,8,22.5,52.5,Solid Mixed Meal Test,260 Kcal,glucose,mmol/L,90,4.52,no_obese_without_T2DM,no_obese_without_T2DM,not_applicable,NA,none,TRUE
Vilsbøll 2003,"Vilsbøll T, Krarup T, Sonne J, Madsbad S, Vølund A, Juul AG, Holst JJ. Incretin secretion in relation to meal size and body weight in healthy subjects and people with type 1 and type 2 diabetes mellitus. J Clin Endocrinol Metab. 2003 Jun;88(6):2706-13. doi: 10.1210/jc.2002-021873. PMID: 12788877.",No obesity-No T2DM Cohort,8,22.5,52.5,Solid Mixed Meal Test,260 Kcal,glucose,mmol/L,120,4.59,no_obese_without_T2DM,no_obese_without_T2DM,not_applicable,NA,none,TRUE
Vilsbøll 2003,"Vilsbøll T, Krarup T, Sonne J, Madsbad S, Vølund A, Juul AG, Holst JJ. Incretin secretion in relation to meal size and body weight in healthy subjects and people with type 1 and type 2 diabetes mellitus. J Clin Endocrinol Metab. 2003 Jun;88(6):2706-13. doi: 10.1210/jc.2002-021873. PMID: 12788877.",No obesity-No T2DM Cohort,8,22.5,52.5,Solid Mixed Meal Test,260 Kcal,glucose,mmol/L,150,4.83,no_obese_without_T2DM,no_obese_without_T2DM,not_applicable,NA,none,TRUE
Vilsbøll 2003,"Vilsbøll T, Krarup T, Sonne J, Madsbad S, Vølund A, Juul AG, Holst JJ. Incretin secretion in relation to meal size and body weight in healthy subjects and people with type 1 and type 2 diabetes mellitus. J Clin Endocrinol Metab. 2003 Jun;88(6):2706-13. doi: 10.1210/jc.2002-021873. PMID: 12788877.",No obesity-No T2DM Cohort,8,22.5,52.5,Solid Mixed Meal Test,260 Kcal,glucose,mmol/L,180,4.78,no_obese_without_T2DM,no_obese_without_T2DM,not_applicable,NA,none,TRUE
